simulation,weight,payoutMultiplier
2029,1.015239,2868.0551
2030,0.99503,98.6237
2031,0.996156,254.3665
2032,0.995093,107.275
2033,1.001596,1004.4793
2034,1.009149,2039.288
2035,0.994357,5.3387
2036,0.999217,676.9357
2037,0.995978,229.7846
2038,0.994442,17.2147
2039,1.001906,1047.1058
2040,1.000088,797.0331
2041,0.998879,630.3908
2042,0.997611,455.3369
2043,0.994522,28.261
2044,1.001587,1003.2414
2045,1.004691,1429.4374
2046,0.994516,27.3632
2047,0.997826,485.1348
2048,1.000863,903.6035
2049,1.015051,2842.5842
2050,1.000554,861.133
2051,0.994876,77.2732
2052,1.001004,923.0924
2053,1.001286,961.8839
2054,0.997278,409.3915
2055,0.994687,51.0472
2056,0.994474,21.5634
2057,0.99612,249.3263
2058,1.001018,924.987
2059,1.00742,1803.0749
2060,1.002051,1067.0625
2061,0.999069,656.5381
2062,0.99622,263.2156
2063,0.997063,379.7672
2064,0.99441,12.6641
2065,0.996126,250.1517
2066,0.994371,7.31
2067,1.001056,930.2731
2068,0.998631,596.2118
2069,0.996887,355.3853
2070,0.994448,18.0445
2071,0.994444,17.4079
2072,0.994504,25.7321
2073,1.013543,2637.7078
2074,1.001144,942.3181
2075,0.99557,173.2451
2076,1.001028,926.3962
2077,0.997221,401.4668
2078,1.00712,1762.074
2079,0.996587,313.9662
2080,0.995786,203.203
2081,1.001544,997.4131
2082,1.009684,2112.3398
2083,1.021718,3744.3218
2084,1.023153,3937.5345
2085,1.011899,2414.175
2086,0.996569,311.4195
2087,0.998223,539.8654
2088,0.997988,507.3765
2089,0.994421,14.2227
2090,0.995894,218.0712
2091,0.996992,369.9219
2092,1.000807,896.0148
2093,0.995179,119.2168
2094,1.003871,1317.0757
2095,0.996139,251.9958
2096,0.994939,85.9684
2097,1.002896,1183.0984
2098,0.997019,373.6141
2099,0.997766,476.8084
2100,0.996798,343.0482
2101,0.994396,10.8355
2102,0.994382,8.8291
2103,0.999221,677.5082
2104,1.004897,1457.6566
2105,0.996956,364.9058
2106,1.002812,1171.5779
2107,0.995118,110.7893
2108,0.996323,277.4817
2109,0.997287,410.638
2110,0.998164,531.6949
2111,1.020847,3626.738
2112,0.996629,319.724
2113,0.994434,16.0294
2114,0.994379,8.401
2115,0.996003,233.1565
2116,1.023179,3941.0814
2117,1.014691,2793.6038
2118,0.99892,635.9713
2119,0.99921,676.0138
2120,0.998653,599.1513
2121,1.005972,1604.9232
2122,0.995618,179.9866
2123,1.010843,2270.3585
2124,0.994369,6.9851
2125,1.007285,1784.6621
2126,0.995484,161.356
2127,0.994572,35.1539
2128,1.00376,1301.828
2129,0.997886,493.4015
2130,0.994606,39.9153
2131,0.994925,84.0784
2132,1.005792,1580.3856
2133,0.998665,600.8678
2134,0.997751,474.78
2135,0.997233,403.1837
2136,0.997483,437.7358
2137,0.994331,1.7474
2138,0.99447,21.0827
2139,0.999601,729.8095
2140,1.020362,3561.3249
2141,0.995377,146.5778
2142,0.996071,242.5432
2143,1.007173,1769.397
2144,0.99611,248.0508
2145,1.002094,1072.9387
2146,0.996452,295.3333
2147,1.00799,1880.9834
2148,0.996645,321.9173
2149,1.000739,886.6455
2150,1.006373,1659.8828
2151,0.994423,14.5191
2152,0.99778,478.7467
2153,0.998601,592.0056
2154,1.002837,1175.108
2155,0.999803,757.6687
2156,0.999681,740.9238
2157,0.99558,174.7048
2158,0.997038,376.2967
2159,1.002085,1071.7883
2160,0.994493,24.2065
2161,1.00099,921.1715
2162,1.003492,1265.0006
2163,0.995366,145.0104
2164,0.994529,29.1347
2165,0.997979,506.1735
2166,0.994668,48.4853
2167,0.996733,334.1225
2168,1.012946,2556.565
2169,1.001489,989.8154
2170,0.996617,318.0668
2171,0.994414,13.2173
2172,0.994393,10.2955
2173,0.994637,44.2069
2174,0.99435,4.3904
2175,0.996116,248.7929
2176,1.001377,974.3176
2177,1.003931,1325.251
2178,0.999494,715.1981
2179,1.000819,897.6193
2180,1.015315,2878.3941
2181,0.996872,353.3085
2182,1.003208,1225.9547
2183,0.998302,550.7141
2184,1.007444,1806.3509
2185,0.995358,143.9435
2186,1.008003,1882.8538
2187,1.000372,836.0197
2188,0.996476,298.6481
2189,0.994494,24.3623
2190,0.999676,740.2255
2191,1.00521,1500.5771
2192,0.995135,113.1296
2193,0.99448,22.3537
2194,1.009976,2152.1708
2195,1.00082,897.6961
2196,0.997421,429.144
2197,0.996536,306.9196
2198,1.002499,1128.697
2199,0.9953,135.8718
2200,1.000178,809.3349
2201,1.009568,2096.5431
2202,0.997866,490.5282
2203,0.994542,31.0072
2204,0.994355,5.0314
2205,0.996557,309.8261
2206,0.99797,504.9661
2207,0.994443,17.2323
2208,1.003013,1199.264
2209,1.008387,1935.3188
2210,0.99716,393.0989
2211,0.994337,2.5552
2212,0.999987,783.111
2213,1.009635,2105.6576
2214,0.99941,703.5789
2215,0.997229,402.6479
2216,1.010506,2224.391
2217,1.00124,955.5789
2218,1.008802,1991.9237
2219,1.009612,2102.4878
2220,1.002213,1089.2756
2221,0.995151,115.3445
2222,0.996692,328.3777
2223,1.000384,837.6834
2224,0.997202,398.9051
2225,0.998652,599.037
2226,1.002448,1121.5758
2227,0.998346,556.7772
2228,0.999112,662.4608
2229,1.003108,1212.2858
2230,1.000372,836.0726
2231,0.999618,732.2526
2232,0.997894,494.4663
2233,0.996903,357.6241
2234,0.997776,478.1936
2235,1.016718,3068.5162
2236,0.996155,254.1557
2237,0.9957,191.2239
2238,1.018048,3248.6095
2239,0.996307,275.2714
2240,0.994932,84.9671
2241,1.000195,811.7054
2242,0.994682,50.4456
2243,1.008829,1995.5901
2244,0.99637,283.8875
2245,0.99651,303.3281
2246,0.994567,34.4383
2247,0.996138,251.8113
2248,0.999676,740.1994
2249,1.022709,3877.7845
2250,0.99606,241.1032
2251,0.995151,115.2875
2252,0.994491,23.9716
2253,1.005966,1604.116
2254,0.994469,20.9488
2255,1.004467,1398.8208
2256,0.998358,558.4503
2257,0.9945,25.1965
2258,0.99443,15.5486
2259,0.997534,444.8043
2260,1.000744,887.339
2261,0.99468,50.1164
2262,1.002131,1077.9945
2263,1.015014,2837.4802
2264,0.994672,48.988
2265,1.002667,1151.6546
2266,0.994414,13.2941
2267,0.995798,204.8296
2268,1.00611,1623.9209
2269,0.99436,5.8568
2270,1.00833,1927.5124
2271,0.994705,53.5409
2272,0.994656,46.7446
2273,0.994531,29.5386
2274,0.995321,138.9143
2275,1.002138,1078.9562
2276,0.99533,140.091
2277,0.994456,19.0631
2278,1.011398,2345.9926
2279,0.994487,23.4469
2280,0.995349,142.789
2281,1.009866,2137.1553
2282,0.997315,414.5062
2283,0.995919,221.5813
2284,0.994725,56.2805
2285,0.997363,421.1775
2286,1.007225,1776.4085
2287,0.996147,253.1043
2288,0.994669,48.5578
2289,0.995969,228.4764
2290,0.997013,372.7976
2291,0.999112,662.4739
2292,0.996172,256.5089
2293,0.99799,507.7694
2294,0.994973,90.7232
2295,1.006643,1696.8038
2296,0.995345,142.1479
2297,1.002753,1163.5304
2298,0.996137,251.7917
2299,0.999322,691.4002
2300,1.005686,1565.7657
2301,1.010859,2272.5499
2302,0.995507,164.5697
2303,0.994978,91.3379
2304,1.000275,822.7521
2305,0.997446,432.5549
2306,1.02241,3837.538
2307,0.99979,755.9848
2308,0.994964,89.4653
2309,1.009358,2067.7619
2310,0.999945,777.3312
2311,0.99867,601.5506
2312,1.010814,2266.3353
2313,0.995918,221.4605
2314,0.99985,764.1534
2315,0.996789,341.8387
2316,0.996104,247.1596
2317,0.995123,111.4547
2318,0.998884,630.9794
2319,0.994717,55.2093
2320,1.002596,1141.9647
2321,0.996904,357.6836
2322,0.997136,389.8145
2323,1.006173,1632.4515
2324,1.006278,1646.8955
2325,1.00522,1501.9355
2326,0.994407,12.2755
2327,0.994933,85.0749
2328,1.00106,930.8281
2329,0.994391,10.1265
2330,0.994777,63.4764
2331,1.00617,1632.1441
2332,0.999484,713.69
2333,0.999073,657.0628
2334,0.994393,10.3591
2335,0.995595,176.7661
2336,0.997106,385.657
2337,0.997946,501.568
2338,1.000012,786.5446
2339,1.000524,857.0588
2340,1.003571,1275.7863
2341,0.995495,162.9408
2342,0.994345,3.7735
2343,1.000469,849.384
2344,1.014424,2757.4342
2345,0.99602,235.5054
2346,0.996408,289.2129
2347,1.007553,1821.2999
2348,0.996153,253.9911
2349,0.99578,202.4151
2350,0.997751,474.6679
2351,1.010082,2166.5673
2352,0.999732,747.9748
2353,1.001456,985.2716
2354,1.011129,2309.3193
2355,0.995016,96.5843
2356,0.996501,302.0243
2357,0.997148,391.47
2358,0.995758,199.3019
2359,0.994387,9.5623
2360,0.995081,105.6175
2361,0.999313,690.1751
2362,0.996533,306.5333
2363,0.998796,618.8992
2364,0.998816,621.7158
2365,0.999658,737.6792
2366,0.995893,217.9306
2367,0.996118,249.0652
2368,1.000418,842.4163
2369,0.99461,40.3829
2370,0.999838,762.564
2371,0.994324,0.8122
2372,0.999402,702.42
2373,0.99788,492.5059
2374,1.004302,1376.1795
2375,0.9979,495.3315
2376,1.003395,1251.7179
2377,1.001005,923.2088
2378,0.997319,415.064
2379,0.998046,515.49
2380,1.005929,1599.049
2381,0.994423,14.5432
2382,1.000899,908.6064
2383,0.997806,482.3292
2384,1.000929,912.7024
2385,0.994494,24.4062
2386,0.997958,503.2847
2387,0.994521,28.1337
2388,0.996256,268.1523
2389,0.994421,14.1832
2390,0.994469,20.8983
2391,0.994391,10.054
2392,0.997167,394.1131
2393,0.997525,443.4738
2394,0.997855,489.0555
2395,0.998827,623.1182
2396,0.994465,20.3868
2397,0.994482,22.6632
2398,0.999671,739.565
2399,0.998994,646.2491
2400,0.999793,756.3052
2401,1.007503,1814.5035
2402,0.997348,419.1339
2403,0.995586,175.4688
2404,1.001651,1012.0481
2405,0.9967,329.5917
2406,1.00346,1260.6241
2407,0.994615,41.0809
2408,0.994433,15.8976
2409,0.994386,9.4086
2410,1.005303,1513.2918
2411,1.013671,2655.1997
2412,0.997783,479.1924
2413,0.995569,173.1879
2414,1.002276,1098.028
2415,0.995312,137.6651
2416,1.002072,1069.9095
2417,1.025424,4242.9304
2418,0.994436,16.3103
2419,0.997887,493.5358
2420,1.000615,869.5186
2421,0.997608,454.9946
2422,0.994437,16.521
2423,1.00763,1831.7755
2424,0.994686,50.9462
2425,0.996948,363.885
2426,0.99444,16.8064
2427,1.003961,1329.3472
2428,0.999497,715.5077
2429,1.01107,2301.2935
2430,0.994496,24.5994
2431,0.995029,98.4064
2432,0.995095,107.5428
2433,1.00414,1353.8894
2434,1.000776,891.6374
2435,0.998979,644.076
2436,1.007591,1826.494
2437,1.00115,943.1545
2438,0.994437,16.5123
2439,1.005745,1573.8701
2440,0.994981,91.7747
2441,0.99992,773.8299
2442,1.014109,2714.676
2443,1.006912,1733.6718
2444,1.003281,1236.0556
2445,1.00039,838.547
2446,1.002729,1160.1892
2447,1.001085,934.1936
2448,0.994536,30.1467
2449,1.00471,1432.1067
2450,1.011545,2365.8896
2451,0.99579,203.7868
2452,0.996075,243.1842
2453,0.998766,614.827
2454,1.006015,1610.8986
2455,0.997851,488.4714
2456,1.003103,1211.5746
2457,0.998822,622.4773
2458,1.002904,1184.2686
2459,0.996634,320.4947
2460,1.010364,2205.0257
2461,0.994604,39.5487
2462,1.009122,2035.5736
2463,0.994395,10.695
2464,0.997231,402.9131
2465,0.998914,635.1766
2466,1.000051,791.8526
2467,1.004245,1368.2636
2468,0.994497,24.7992
2469,0.995326,139.5685
2470,0.996749,336.3879
2471,0.994678,49.7959
2472,0.994409,12.5236
2473,0.994557,33.0158
2474,0.996504,302.4283
2475,0.99811,524.3321
2476,0.994722,55.927
2477,1.00656,1685.4741
2478,0.994537,30.3377
2479,0.99461,40.4026
2480,0.999949,777.8492
2481,0.997597,453.4536
2482,0.998188,534.9788
2483,0.994474,21.5898
2484,0.997217,401.0235
2485,1.018398,3295.9753
2486,0.999087,659.0627
2487,0.994335,2.2589
2488,0.99814,528.345
2489,1.000357,834.0576
2490,1.009282,2057.486
2491,0.995995,232.1336
2492,0.9946,39.0702
2493,1.009087,2030.8407
2494,1.013365,2613.5172
2495,0.994559,33.389
2496,1.008459,1945.1491
2497,1.004035,1339.4582
2498,1.000516,855.8776
2499,0.996116,248.7998
2500,0.99963,733.8113
2501,0.995905,219.5902
2502,0.994954,88.0999
2503,0.996449,294.7956
2504,0.996705,330.2897
2505,1.007634,1832.364
2506,0.995078,105.1457
2507,1.001332,968.2433
2508,0.997349,419.1733
2509,1.005578,1551.0093
2510,0.999819,759.9453
2511,1.019277,3414.7341
2512,1.012206,2455.9586
2513,0.998647,598.2932
2514,0.994745,59.1781
2515,1.011607,2374.4534
2516,0.999666,738.7856
2517,1.003475,1262.6086
2518,0.997775,477.9959
2519,0.996868,352.6983
2520,0.994504,25.6926
2521,0.997725,471.0724
2522,0.995324,139.303
2523,0.996634,320.4904
2524,1.006842,1724.1161
2525,0.994471,21.2012
2526,1.001209,951.3337
2527,0.99895,640.1553
2528,0.994731,57.2245
2529,0.99923,678.7251
2530,0.99856,586.395
2531,1.002405,1115.7755
2532,0.998382,561.8087
2533,0.997337,417.5795
2534,0.99672,332.3181
2535,1.014232,2731.3511
2536,0.999108,661.8766
2537,0.994859,74.8694
2538,1.009929,2145.7792
2539,1.000519,856.3296
2540,0.99661,317.0836
2541,1.001488,989.6966
2542,0.994772,62.8529
2543,0.995667,186.6644
2544,1.002017,1062.3976
2545,1.006984,1743.4802
2546,0.99558,174.6984
2547,0.997332,416.9276
2548,1.003602,1280.1175
2549,0.994753,60.1573
2550,0.998518,580.5601
2551,0.9944,11.3645
2552,1.00222,1090.2635
2553,0.994537,30.2894
2554,0.994348,4.1028
2555,0.995191,120.8545
2556,0.996002,233.0511
2557,0.995911,220.4504
2558,0.997546,446.4202
2559,0.995177,118.9425
2560,1.007091,1758.1267
2561,1.003158,1219.1921
2562,1.000845,901.134
2563,1.004161,1356.8353
2564,0.995775,201.6554
2565,1.001686,1016.8781
2566,0.996635,320.5694
2567,1.015382,2887.4428
2568,0.994691,51.6091
2569,0.999027,650.725
2570,0.997305,413.1761
2571,0.99706,379.2558
2572,0.995232,126.5247
2573,1.002458,1122.985
2574,1.000304,826.6592
2575,0.997156,392.5236
2576,0.998991,645.7487
2577,0.994452,18.5253
2578,0.998255,544.2822
2579,0.995859,213.233
2580,0.997781,478.8916
2581,0.994341,3.1655
2582,1.011269,2328.336
2583,1.004904,1458.6815
2584,1.001747,1025.3201
2585,0.995897,218.5562
2586,0.994668,48.5117
2587,0.994677,49.6685
2588,0.994551,32.2672
2589,0.994823,69.9786
2590,1.003393,1251.4131
2591,0.994362,6.1312
2592,1.001821,1035.3922
2593,0.996643,321.6889
2594,0.995708,192.4114
2595,0.997487,438.2387
2596,0.996817,345.7285
2597,0.99508,105.4661
2598,1.005027,1475.4705
2599,1.006178,1633.1914
2600,0.995747,197.7238
2601,0.999925,774.4624
2602,1.002234,1092.1553
2603,0.995933,223.5415
2604,1.046663,7066.7834
2605,1.006124,1625.8088
2606,0.997015,373.072
2607,0.994779,63.8759
2608,0.99442,14.1107
2609,0.99554,169.1423
2610,0.994843,72.7357
2611,0.996815,345.4673
2612,1.002504,1129.3816
2613,1.005093,1484.5607
2614,1.000685,879.1072
2615,0.995101,108.4385
2616,1.010536,2228.4506
2617,1.005453,1533.8994
2618,0.99716,393.0374
2619,0.995915,221.0083
2620,0.999706,744.3197
2621,0.995937,224.007
2622,0.995479,160.772
2623,0.995337,141.1204
2624,1.006848,1724.9044
2625,1.002711,1157.7595
2626,1.013162,2585.9912
2627,0.995391,148.4921
2628,1.002786,1168.1073
2629,1.00823,1913.8603
2630,0.997029,374.9796
2631,0.997289,410.9236
2632,1.000065,793.7337
2633,1.005439,1532.019
2634,0.995479,160.7303
2635,1.003511,1267.5479
2636,0.99891,634.5685
2637,0.996365,283.2159
2638,0.996634,320.4421
2639,0.995734,196.0489
2640,0.996559,310.0235
2641,0.995778,202.0264
2642,0.994502,25.4577
2643,1.001462,986.0659
2644,0.995046,100.7443
2645,1.00453,1407.4654
2646,0.995639,182.7855
2647,0.996431,292.3696
2648,0.994895,79.9141
2649,1.011067,2300.8744
2650,0.998579,588.972
2651,1.006397,1663.1908
2652,0.994441,16.9513
2653,0.994882,78.1206
2654,0.994345,3.6506
2655,1.005681,1565.1773
2656,0.99566,185.8017
2657,0.998619,594.5213
2658,0.996616,317.9615
2659,1.011083,2303.0454
2660,0.997051,378.0089
2661,0.997992,508.0307
2662,1.002462,1123.5579
2663,0.999453,709.4884
2664,0.994649,45.7875
2665,0.996996,370.4004
2666,0.994405,12.0428
2667,0.995463,158.533
2668,0.999341,694.0978
2669,1.001229,954.0508
2670,0.995475,160.1769
2671,0.998199,536.5065
2672,0.995481,161.0131
2673,0.997199,398.5272
2674,1.013818,2675.1706
2675,1.004619,1419.548
2676,0.995946,225.2934
2677,1.004217,1364.5295
2678,0.999386,700.1873
2679,0.996023,235.9949
2680,0.998426,567.9003
2681,0.99835,557.4358
2682,0.997573,450.0993
2683,0.996509,303.111
2684,1.003255,1232.4687
2685,0.994339,2.8867
2686,1.002342,1107.0216
2687,1.002046,1066.3291
2688,1.000718,883.6688
2689,1.003487,1264.2441
2690,0.995578,174.345
2691,0.998548,584.6739
2692,1.011657,2381.1678
2693,1.001563,1000.0273
2694,0.994649,45.8841
2695,0.994837,71.8181
2696,0.998842,625.1843
2697,0.994557,33.0531
2698,0.99674,335.0796
2699,1.015141,2854.6861
2700,1.005782,1579.0226
2701,0.999733,748.0646
2702,0.997135,389.6897
2703,0.998926,636.8932
2704,0.999654,737.1261
2705,1.010029,2159.3512
2706,0.996775,339.9661
2707,1.002813,1171.701
2708,0.999823,760.4083
2709,0.996584,313.4852
2710,0.998251,543.6808
2711,1.000035,789.6814
2712,1.015301,2876.4183
2713,1.011709,2388.3115
2714,0.994596,38.5126
2715,0.995127,112.0364
2716,1.004977,1468.6675
2717,0.998131,527.1027
2718,0.995906,219.8273
2719,1.016494,3038.1474
2720,0.994616,41.2741
2721,0.999057,654.8542
2722,1.004472,1399.3826
2723,0.994848,73.3614
2724,1.012817,2539.091
2725,0.996113,248.3448
2726,0.995669,186.9827
2727,1.000578,864.4169
2728,1.001142,942.0173
2729,0.995443,155.7363
2730,1.000063,793.4967
2731,0.994825,70.163
2732,1.002607,1143.4224
2733,0.995162,116.8789
2734,1.018822,3353.3603
2735,0.994607,39.9856
2736,1.000983,920.1994
2737,0.999274,684.825
2738,0.996823,346.5228
2739,0.995531,167.9722
2740,1.009909,2143.009
2741,0.994524,28.5288
2742,1.014225,2730.3633
2743,1.004206,1363.0126
2744,0.9979,495.3446
2745,0.999141,666.4297
2746,1.001782,1030.0403
2747,0.994343,3.3696
2748,1.006387,1661.8621
2749,0.994525,28.5925
2750,1.008305,1924.0771
2751,1.007456,1808.041
2752,1.006149,1629.1721
2753,1.005403,1527.1185
2754,1.00422,1364.8871
2755,0.995763,199.9915
2756,1.002031,1064.3444
2757,0.995093,107.2266
2758,1.006514,1679.2044
2759,1.002785,1167.9494
2760,1.015146,2855.3711
2761,1.021685,3739.8341
2762,0.997387,424.4814
2763,1.002139,1079.1295
2764,0.996794,342.5917
2765,0.99975,750.3982
2766,0.995729,195.2586
2767,1.003509,1267.2756
2768,0.99949,714.6247
2769,1.006069,1618.3099
2770,0.996616,317.944
2771,0.997084,382.5878
2772,0.994807,67.6933
2773,1.000123,801.7655
2774,1.022176,3805.9385
2775,0.994775,63.2613
2776,0.998153,530.1845
2777,1.005015,1473.8771
2778,0.996315,276.3097
2779,1.004927,1461.8493
2780,1.000446,846.2803
2781,0.997799,481.3064
2782,0.995513,165.3642
2783,1.00137,973.4261
2784,1.005447,1533.0288
2785,0.995502,163.9243
2786,1.017578,3185.042
2787,1.009749,2121.1575
2788,0.999819,759.8945
2789,0.995648,184.0323
2790,0.99643,292.1899
2791,0.994966,89.6564
2792,1.004571,1413.0104
2793,0.996924,360.4605
2794,0.994416,13.5641
2795,0.997379,423.3245
2796,0.99772,470.3877
2797,0.994788,65.1096
2798,1.003316,1240.8323
2799,0.999306,689.2509
2800,0.99453,29.4003
2801,0.998648,598.5319
2802,1.007064,1754.4126
2803,0.998211,538.2605
2804,0.999353,695.7064
2805,0.994375,7.8874
2806,1.003571,1275.9072
2807,0.994494,24.3316
2808,0.994381,8.6798
2809,1.012362,2477.0833
2810,1.00007,794.4689
2811,1.016062,2979.6672
2812,0.995934,223.6512
2813,0.999068,656.4614
2814,1.005797,1581.053
2815,0.994463,20.0641
2816,1.000471,849.6388
2817,0.998644,597.9154
2818,0.994726,56.4386
2819,0.995839,210.4932
2820,0.996811,344.9098
2821,0.994601,39.1975
2822,0.995401,149.8926
2823,1.000565,862.5861
2824,0.997824,484.8537
2825,0.997251,405.609
2826,0.998369,560.0373
2827,0.998189,535.1128
2828,0.996243,266.3874
2829,0.995511,165.0922
2830,1.029846,4835.6432
2831,0.999016,649.1908
2832,0.999836,762.3003
2833,1.008002,1882.5947
2834,1.000515,855.8116
2835,1.005773,1577.7534
2836,0.994562,33.7753
2837,0.996952,364.3307
2838,0.999579,726.7756
2839,0.994734,57.5933
2840,1.000806,895.8479
2841,1.004613,1418.7905
2842,1.003318,1241.1746
2843,1.00631,1651.2817
2844,0.998636,596.9011
2845,0.997107,385.7537
2846,0.994569,34.7061
2847,1.000263,821.0267
2848,1.009168,2041.8891
2849,0.996466,297.1904
2850,1.006051,1615.7634
2851,1.001567,1000.5326
2852,0.996622,318.7383
2853,0.995966,228.0132
2854,0.996372,284.2651
2855,1.002766,1165.245
2856,1.00111,937.7015
2857,0.997674,464.0697
2858,1.009739,2119.7615
2859,1.008506,1951.5101
2860,0.994654,46.569
2861,1.000476,850.3631
2862,1.017102,3120.5729
2863,0.999214,676.5605
2864,1.000593,866.5243
2865,0.996312,275.9674
2866,1.023689,4009.6841
2867,0.996001,232.8777
2868,0.994429,15.3664
2869,1.010344,2202.2814
2870,0.99776,475.9939
2871,0.994688,51.1745
2872,0.997383,423.8843
2873,0.996032,237.2265
2874,1.00068,878.4222
2875,0.994685,50.8364
2876,1.016874,3089.634
2877,0.997146,391.143
2878,1.000124,801.8779
2879,0.994492,24.0375
2880,1.008531,1954.8557
2881,0.997675,464.2584
2882,0.99544,155.3301
2883,1.006452,1670.6965
2884,0.995214,124.0727
2885,0.998013,510.9195
2886,0.997908,496.3566
2887,0.994575,35.5974
2888,1.013737,2664.0767
2889,1.003294,1237.7721
2890,1.001572,1001.2282
2891,0.998324,553.8266
2892,0.998209,537.9907
2893,1.002284,1099.0266
2894,0.996602,315.9902
2895,1.013344,2610.646
2896,0.997851,488.5196
2897,0.995197,121.7413
2898,0.998612,593.5732
2899,0.996045,238.9607
2900,1.000341,831.77
2901,0.99762,456.5793
2902,0.997527,443.7334
2903,0.994493,24.1889
2904,0.994512,26.8385
2905,1.008523,1953.8242
2906,0.996774,339.8125
2907,0.995575,173.9322
2908,1.004217,1364.4617
2909,1.012441,2487.9298
2910,0.994345,3.6484
2911,1.01177,2396.6202
2912,0.998862,628.0466
2913,1.010312,2197.9768
2914,1.013126,2581.0699
2915,1.001729,1022.8511
2916,1.000426,843.5665
2917,0.995874,215.404
2918,0.995062,103.0559
2919,0.99435,4.3728
2920,1.006334,1654.5548
2921,1.008016,1884.6223
2922,0.997389,424.7708
2923,0.99945,709.1064
2924,0.997876,491.953
2925,0.99839,562.9414
2926,1.000314,828.0687
2927,0.995199,121.9148
2928,0.997568,449.5198
2929,1.002761,1164.6039
2930,0.996788,341.7663
2931,0.994372,7.4988
2932,0.995386,147.8507
2933,1.002295,1100.5476
2934,1.008516,1952.9156
2935,0.9946,39.035
2936,0.997618,456.4062
2937,0.999281,685.7804
2938,1.006507,1678.1509
2939,0.995732,195.7064
2940,1.018579,3320.4896
2941,0.997398,425.9807
2942,0.995087,106.3968
2943,1.000481,851.1318
2944,1.001334,968.5047
2945,0.999509,717.1365
2946,1.004039,1340.1123
2947,0.998386,562.401
2948,1.000085,796.5195
2949,1.002887,1181.9041
2950,0.994331,1.8001
2951,0.99563,181.6352
2952,0.994992,93.2565
2953,1.002759,1164.3779
2954,1.00168,1016.0239
2955,0.997512,441.7618
2956,0.994771,62.7344
2957,0.996735,334.3507
2958,0.999971,780.9157
2959,1.000911,910.2432
2960,0.994504,25.7716
2961,0.995278,132.8754
2962,0.99493,84.7369
2963,1.005897,1594.7226
2964,0.996462,296.6811
2965,1.001114,938.1819
2966,0.995713,193.048
2967,0.994409,12.5456
2968,1.026292,4359.4934
2969,0.997511,441.527
2970,0.994468,20.7051
2971,0.99442,14.1327
2972,1.006997,1745.2276
2973,0.995405,150.5051
2974,1.002572,1138.7048
2975,1.003471,1262.1783
2976,0.996152,253.8133
2977,0.994635,43.9303
2978,1.013987,2698.0784
2979,1.011114,2307.2736
2980,0.998003,509.5365
2981,1.013546,2638.0853
2982,1.0037,1293.5741
2983,0.99441,12.7585
2984,0.996094,245.7743
2985,0.9953,135.997
2986,0.995895,218.1897
2987,1.010126,2172.5976
2988,0.997817,483.7737
2989,0.994385,9.2769
2990,0.994688,51.2711
2991,0.994484,22.9047
2992,0.99527,131.7251
2993,1.002718,1158.7318
2994,0.998915,635.3084
2995,0.997906,496.139
2996,1.006341,1655.5426
2997,1.002507,1129.7244
2998,0.99437,7.2332
2999,0.997845,487.6922
3000,0.994402,11.5907
3001,0.997984,506.8912
3002,0.994397,10.9189
3003,1.014078,2710.3775
3004,1.002973,1193.7234
3005,1.007214,1774.9634
3006,0.995345,142.2247
3007,0.995422,152.8738
3008,1.003366,1247.7669
3009,1.00025,819.2881
3010,0.995714,193.2476
3011,0.995736,196.2377
3012,0.994406,12.1526
3013,1.004004,1335.2301
3014,0.994497,24.7882
3015,0.997077,381.5782
3016,1.007316,1788.8857
3017,0.997852,488.6204
3018,0.995793,204.2151
3019,0.995587,175.6621
3020,1.000902,908.9662
3021,1.001308,964.8299
3022,0.99536,144.2947
3023,0.994541,30.871
3024,0.997842,487.3344
3025,0.997866,490.5435
3026,1.00837,1932.9573
3027,1.00932,2062.6451
3028,1.00724,1778.4806
3029,0.994403,11.808
3030,0.99819,535.3322
3031,0.994606,39.8978
3032,1.004117,1350.7415
3033,1.00627,1645.8379
3034,0.99702,373.8272
3035,0.995146,114.6772
3036,1.021429,3705.3172
3037,0.994491,23.9804
3038,0.994544,31.3321
3039,0.994427,15.0525
3040,0.994496,24.6521
3041,0.994435,16.2445
3042,1.014391,2752.952
3043,0.995497,163.2416
3044,0.99449,23.8574
3045,0.999782,754.78
3046,0.994378,8.2364
3047,0.998567,587.3564
3048,0.995301,136.076
3049,0.998578,588.8273
3050,1.009753,2121.7395
3051,1.00805,1889.2193
3052,1.010477,2220.3831
3053,1.003531,1270.4145
3054,0.997768,476.9994
3055,1.003209,1226.212
3056,0.997968,504.6151
3057,0.999766,752.5891
3058,0.998766,614.7787
3059,0.99485,73.6226
3060,0.994841,72.3713
3061,0.999774,753.6575
3062,1.011308,2333.7165
3063,1.005472,1536.468
3064,0.995643,183.391
3065,0.996741,335.1938
3066,0.994821,69.5681
3067,0.998471,574.0578
3068,1.011171,2315.0578
3069,0.999115,662.8272
3070,0.997156,392.5764
3071,1.0049,1458.1875
3072,1.002002,1060.3451
3073,0.994686,50.9089
3074,0.994488,23.4623
3075,1.002446,1121.3323
3076,0.996328,278.0682
3077,0.994529,29.2071
3078,0.999094,659.9778
3079,0.997766,476.8501
3080,0.998646,598.1565
3081,0.995967,228.2568
3082,0.994635,43.8534
3083,1.008259,1917.814
3084,0.996323,277.4314
3085,0.996218,262.877
3086,0.994489,23.6774
3087,0.998056,516.7522
3088,0.997712,469.2767
