simulation,weight,payoutMultiplier
1159,1.001797,3.0228
1160,1.001556,9.6633
1161,1.001747,4.3882
1162,1.001773,3.6748
1163,1.001804,2.8274
1164,1.001376,14.6332
1165,1.001824,2.2632
1166,1.001765,3.8811
1167,1.001768,3.7977
1168,1.000396,41.7065
1169,1.001731,4.8294
1170,1.001568,9.3384
1171,1.001236,18.4902
1172,1.001779,3.4991
1173,1.001502,11.1648
1174,1.001381,14.4839
1175,1.001419,13.4566
1176,1.001805,2.7923
1177,1.001737,4.678
1178,1.001764,3.9206
1179,0.998926,82.3595
1180,1.001127,21.5129
1181,1.001531,10.3657
1182,1.00176,4.0216
1183,1.001688,6.0258
1184,1.001707,5.5056
1185,1.001782,3.4377
1186,0.997079,133.5252
1187,1.001639,7.3715
1188,1.001712,5.3629
1189,1.001771,3.734
1190,0.980559,595.5049
1191,1.001575,9.1408
1192,1.001803,2.8581
1193,1.00175,4.3026
1194,1.001754,4.1884
1195,1.001363,14.9822
1196,1.001698,5.7383
1197,1.001052,23.583
1198,1.001645,7.209
1199,1.001687,6.0346
1200,1.001739,4.6187
1201,1.001835,1.9581
1202,1.001831,2.0591
1203,0.995232,184.8161
1204,1.001622,7.8325
1205,1.001643,7.2573
1206,1.001422,13.3644
1207,1.001033,24.0945
1208,1.000855,29.0227
1209,1.001485,11.6302
1210,1.001758,4.0765
1211,1.001699,5.7163
1212,1.00187,1.001
1213,1.001809,2.6781
1214,1.001772,3.6989
1215,1.001381,14.4993
1216,1.001614,8.0652
1217,1.001505,11.0814
1218,1.001477,11.8475
1219,1.001816,2.4981
1220,1.001619,7.9115
1221,1.001708,5.4661
1222,1.001751,4.2784
1223,0.955238,1318.8887
1224,1.001631,7.5954
1225,1.001678,6.2827
1226,1.001344,15.5223
1227,1.001025,24.3228
1228,1.001521,10.6182
1229,1.00168,6.2475
1230,1.001755,4.1775
1231,1.001831,2.0679
1232,1.000208,46.8895
1233,1.001595,8.592
1234,1.001618,7.9642
1235,1.001201,19.4582
1236,1.001419,13.4566
1237,1.001603,8.3747
1238,1.001114,21.8686
1239,1.001432,13.079
1240,1.00161,8.1727
1241,1.001741,4.5419
1242,1.001823,2.2874
1243,1.001453,12.4973
1244,1.001107,22.0552
1245,1.001746,4.4058
1246,1.001857,1.3654
1247,1.000939,26.6936
1248,0.973323,800.2972
1249,1.001727,4.9392
1250,1.001847,1.6223
1251,1.001872,0.9264
1252,0.998835,84.8752
1253,1.001706,5.51
1254,1.001473,11.9507
1255,1.00174,4.5967
1256,1.000839,29.4749
1257,1.001845,1.6837
1258,1.001298,16.7801
1259,1.001364,14.9537
1260,1.001168,20.3758
1261,1.000648,34.7302
1262,1.00162,7.8896
1263,1.001552,9.7642
1264,1.001819,2.4125
1265,1.001133,21.3373
1266,1.001707,5.5012
1267,1.001423,13.3271
1268,1.001325,16.0359
1269,1.001781,3.4574
1270,1.001161,20.5822
1271,1.001643,7.2705
1272,1.001676,6.3441
1273,0.99997,53.4795
1274,1.001684,6.1334
1275,1.00167,6.5175
1276,1.001647,7.1498
1277,1.000827,29.8086
1278,1.001155,20.7337
1279,1.001433,13.0592
1280,1.001768,3.8153
1281,1.001826,2.1996
1282,0.99975,59.5755
1283,1.001838,1.8813
1284,1.001624,7.7973
1285,1.001533,10.2977
1286,1.001333,15.8186
1287,1.001681,6.2256
1288,1.001744,4.4804
1289,1.001786,3.3213
1290,1.001447,12.6795
1291,1.001312,16.4091
1292,1.001739,4.5989
1293,1.001534,10.2713
1294,1.000653,34.6139
1295,1.000665,34.2671
1296,1.00181,2.6606
1297,1.001473,11.9594
1298,1.000277,45.0082
1299,1.001081,22.7796
1300,1.001784,3.3652
1301,0.970878,869.8281
1302,1.001682,6.1949
1303,1.001682,6.1795
1304,1.001793,3.1084
1305,1.001845,1.6793
1306,1.001152,20.8127
1307,1.001831,2.0767
1308,1.001643,7.2661
1309,1.001403,13.889
1310,1.001033,24.1165
1311,1.001692,5.9183
1312,1.00181,2.654
1313,1.001862,1.2293
1314,0.983292,518.5477
1315,1.001377,14.6025
1316,1.001666,6.6207
1317,1.001755,4.1621
1318,1.00183,2.103
1319,1.001868,1.0625
1320,1.00147,12.0297
1321,1.001284,17.1818
1322,1.001268,17.6099
1323,1.001533,10.2889
1324,1.001861,1.2337
1325,0.992667,256.145
1326,1.001799,2.9679
1327,1.001324,16.0667
1328,1.001672,6.4561
1329,1.000412,41.2522
1330,1.001573,9.1847
1331,1.001626,7.7227
1332,1.001685,6.0939
1333,1.001834,1.9757
1334,1.001805,2.7989
1335,1.001888,0.4917
1336,1.001639,7.3759
1337,1.001807,2.7418
1338,1.001529,10.4009
1339,1.001747,4.3904
1340,1.001629,7.6503
1341,1.001101,22.2352
1342,1.001721,5.1016
1343,1.001531,10.3635
1344,1.001508,10.9826
1345,0.997789,113.865
1346,1.001804,2.8055
1347,1.001684,6.1246
1348,1.001645,7.1959
1349,1.001659,6.8139
1350,1.001622,7.8347
1351,1.00111,21.9893
1352,1.001643,7.2573
1353,1.001694,5.8656
1354,1.001422,13.3512
1355,0.978924,641.6343
1356,1.001823,2.283
1357,1.001436,12.9648
1358,0.987753,393.3711
1359,0.999962,53.7077
1360,1.001476,11.8585
1361,1.001843,1.7276
1362,1.001711,5.3739
1363,1.001546,9.9289
1364,1.001108,22.0266
1365,1.001102,22.1935
1366,1.001873,0.9242
1367,0.950769,1448.5419
1368,1.001272,17.4957
1369,1.001752,4.2543
1370,1.00083,29.7054
1371,1.001717,5.229
1372,1.001757,4.1138
1373,1.001699,5.7163
1374,1.000841,29.4201
1375,1.001759,4.0699
1376,1.001433,13.0658
1377,1.001625,7.7622
1378,1.001128,21.4778
1379,1.001584,8.8949
1380,1.001789,3.2182
1381,1.001107,22.0486
1382,1.001638,7.4088
1383,1.001808,2.6935
1384,1.001409,13.72
1385,1.001657,6.8754
1386,1.000189,47.4251
1387,1.001837,1.8967
1388,1.001395,14.0998
1389,1.001699,5.7141
1390,1.001687,6.0587
1391,1.001771,3.7384
1392,1.001753,4.2367
1393,1.00171,5.4046
1394,1.001222,18.8919
1395,1.001835,1.9669
1396,1.001491,11.4546
1397,0.989873,334.096
1398,1.001427,13.2239
1399,1.001741,4.5528
1400,1.001189,19.8095
1401,1.000861,28.8449
1402,1.00161,8.1837
1403,1.001429,13.1778
1404,1.001622,7.8413
1405,1.001524,10.5326
1406,0.999226,74.0506
1407,1.001296,16.8306
1408,1.001693,5.8853
1409,1.001866,1.1064
1410,0.994728,198.8235
1411,1.001272,17.5133
1412,1.001007,24.8277
1413,1.001731,4.8448
1414,1.001504,11.0858
1415,0.909025,2689.995
1416,1.001622,7.8522
1417,1.001807,2.7352
1418,1.001416,13.5224
1419,1.001803,2.8538
1420,1.001866,1.1086
1421,1.001315,16.3191
1422,1.001787,3.2972
1423,1.001556,9.672
1424,1.001116,21.8115
1425,1.001488,11.5314
1426,1.001892,0.382
1427,1.001114,21.8642
1428,1.001265,17.7109
1429,1.000057,51.0713
1430,1.001826,2.2215
1431,1.000651,34.6644
1432,1.001894,0.3293
1433,1.000913,27.4312
1434,1.00188,0.7112
1435,0.99983,57.3562
1436,1.001873,0.9176
1437,1.001835,1.9537
1438,0.999993,52.8385
1439,1.00144,12.8639
1440,0.962092,1121.2006
1441,1.001697,5.7712
1442,1.001762,3.9645
1443,1.001442,12.8068
1444,1.001286,17.1291
1445,1.00012,49.3481
1446,1.001778,3.5255
1447,1.001694,5.8524
1448,1.001655,6.928
1449,1.000871,28.5837
1450,1.001636,7.4637
1451,1.001745,4.4343
1452,0.943214,1669.1354
1453,1.001708,5.4748
1454,1.001746,4.4189
1455,1.001425,13.2876
1456,1.001471,12.0099
1457,1.001608,8.2188
1458,1.00173,4.8602
1459,1.001535,10.2472
1460,1.001425,13.2897
1461,1.001581,8.963
1462,0.987469,401.3374
1463,1.001699,5.7097
1464,1.001388,14.2995
1465,0.989301,350.0643
1466,1.001095,22.3998
1467,1.001716,5.2421
1468,1.001664,6.6778
1469,1.001545,9.9662
1470,1.001798,2.9899
1471,1.001806,2.7572
1472,1.001836,1.9252
1473,1.001575,9.1298
1474,1.000591,36.3152
1475,1.001819,2.3972
1476,1.001654,6.9478
1477,0.999978,53.2731
1478,1.001855,1.4203
1479,0.940699,1742.9729
1480,1.001438,12.9297
1481,1.000554,37.3294
1482,1.001549,9.863
1483,1.001711,5.3936
1484,1.001552,9.7686
1485,1.001679,6.2607
1486,1.001618,7.9488
1487,1.001859,1.3083
1488,1.001735,4.7241
1489,1.001545,9.9618
1490,1.001789,3.2225
1491,1.001599,8.4669
1492,1.001774,3.6528
1493,1.001865,1.1371
1494,1.001712,5.3563
1495,1.001785,3.3499
1496,1.001651,7.0334
1497,1.000198,47.1727
1498,1.001753,4.2367
1499,1.001491,11.448
1500,1.001727,4.9348
1501,1.001806,2.7747
1502,1.001785,3.3411
1503,1.00132,16.1676
1504,1.001565,9.413
1505,1.001722,5.0753
1506,0.999583,64.1767
1507,1.001409,13.7222
1508,1.001699,5.7119
1509,1.000751,31.8984
1510,1.001492,11.437
1511,1.001707,5.4902
1512,1.001591,8.7083
1513,1.001568,9.3428
1514,1.001521,10.6401
1515,1.001382,14.4708
1516,1.001544,9.9969
1517,0.998921,82.5044
1518,1.001783,3.4004
1519,1.001862,1.203
1520,1.001714,5.3124
1521,1.001557,9.6413
1522,1.001699,5.7031
1523,1.000613,35.7071
1524,1.001779,3.5079
1525,1.001381,14.4927
1526,1.001652,7.0071
1527,0.976001,724.3192
1528,1.001345,15.4893
1529,1.000732,32.4143
1530,1.001305,16.5847
1531,1.001733,4.7789
1532,1.001469,12.0538
1533,1.001692,5.9007
1534,1.000245,45.8775
1535,1.001427,13.2305
1536,1.000951,26.3709
1537,1.001731,4.8185
1538,1.001433,13.057
1539,1.001804,2.8252
1540,1.001826,2.2084
1541,1.00166,6.7832
1542,0.999981,53.1919
1543,1.001786,3.3257
1544,1.001812,2.5947
1545,1.000696,33.4022
1546,0.989402,347.2586
1547,1.001122,21.6447
1548,0.99261,257.7428
1549,1.001564,9.4372
1550,1.001646,7.1827
1551,1.000953,26.3051
1552,1.001785,3.3323
1553,0.99808,105.7998
1554,1.001144,21.0388
1555,1.001231,18.6263
1556,1.001635,7.4725
1557,1.001763,3.9514
1558,0.99907,78.3862
1559,1.001458,12.3634
1560,1.001353,15.2654
1561,1.001383,14.4444
1562,1.001499,11.2394
1563,0.88345,3479.069
1564,1.001486,11.5994
1565,1.001597,8.524
1566,1.00153,10.3701
1567,1.001279,17.3026
1568,1.001439,12.8946
1569,1.001582,8.9323
1570,1.001804,2.8142
1571,1.001712,5.3585
1572,1.001526,10.4996
1573,1.001157,20.692
1574,0.999959,53.7956
1575,1.001447,12.6795
1576,1.001671,6.489
1577,1.001742,4.5177
1578,1.001635,7.4834
1579,1.001021,24.4238
1580,1.00156,9.5513
1581,1.001494,11.3624
1582,1.00159,8.7149
1583,1.000738,32.2453
1584,1.001626,7.7315
1585,1.001795,3.0777
1586,1.001601,8.4098
1587,1.001675,6.3814
1588,0.998513,93.8009
1589,0.9444,1634.3832
1590,1.001491,11.4633
1591,1.001667,6.5856
1592,1.001663,6.7085
1593,1.001713,5.3387
1594,1.001549,9.8608
1595,1.001248,18.1587
1596,1.001874,0.8912
1597,1.001437,12.9517
1598,0.989616,341.2765
1599,1.001704,5.5692
1600,1.001539,10.1308
1601,1.001697,5.7602
1602,1.001905,0.0241
1603,1.001766,3.8767
1604,1.001741,4.5682
1605,1.001561,9.5184
1606,0.995867,167.1798
1607,1.001608,8.221
1608,1.001096,22.3625
1609,1.001706,5.5297
1610,1.000974,25.7409
1611,1.001666,6.6273
1612,1.001379,14.5542
1613,1.001536,10.2077
1614,1.001556,9.6699
1615,1.001701,5.6461
1616,0.987336,405.0627
1617,1.001682,6.1795
1618,1.001731,4.8272
1619,0.952175,1407.6851
1620,0.999728,60.1748
1621,1.001666,6.6339
1622,1.001339,15.654
1623,1.001761,4.0172
1624,1.001813,2.5552
1625,0.991669,283.9666
1626,1.001799,2.946
1627,1.0012,19.4999
1628,1.001726,4.9831
1629,1.001155,20.749
1630,1.001396,14.0712
1631,0.949924,1473.1457
1632,1.001377,14.5937
1633,1.001893,0.3644
1634,1.001424,13.2941
1635,1.001759,4.0721
1636,1.001834,1.9779
1637,1.001093,22.4481
1638,1.001777,3.5562
1639,1.00173,4.8668
1640,1.001789,3.2182
1641,1.000331,43.5111
1642,1.001549,9.8521
1643,0.997557,120.2946
1644,1.000515,38.416
1645,1.001594,8.6205
1646,1.001819,2.395
1647,1.001048,23.6906
1648,1.00169,5.96
1649,1.000309,44.0972
1650,1.00163,7.6086
1651,1.001832,2.0525
1652,1.001614,8.052
1653,1.001808,2.7155
1654,1.001772,3.6945
1655,0.986601,425.6491
1656,1.000489,39.1229
1657,0.998629,90.5959
1658,1.000255,45.5943
1659,0.964408,1054.7209
1660,1.001669,6.5417
1661,0.995954,164.741
1662,1.001472,11.9946
1663,1.001589,8.7588
1664,1.001572,9.2111
1665,1.001452,12.5214
1666,0.999202,74.7378
1667,1.001522,10.6138
1668,1.001827,2.1864
1669,1.001584,8.8927
1670,1.000088,50.2152
1671,1.001589,8.7523
1672,1.001384,14.4049
1673,1.001031,24.156
1674,1.001858,1.3237
1675,1.001736,4.6933
1676,1.000852,29.093
1677,1.000319,43.8338
1678,1.00176,4.026
1679,1.000216,46.6941
1680,1.001748,4.3487
1681,1.001222,18.8963
1682,1.001675,6.3836
1683,1.001606,8.2913
1684,1.000322,43.7503
1685,1.001604,8.3418
1686,1.0017,5.6921
1687,1.001348,15.4081
1688,0.998638,90.3435
1689,1.001016,24.5818
1690,1.001822,2.3137
1691,0.996326,154.4367
1692,1.001195,19.6361
1693,1.001585,8.873
1694,1.001217,19.0258
1695,1.001649,7.0905
1696,0.999621,63.134
1697,1.00152,10.6599
1698,1.001581,8.9586
1699,1.001703,5.6065
1700,1.001664,6.6888
1701,1.00187,1.0054
1702,0.999587,64.0801
1703,1.00186,1.2666
1704,1.001827,2.1842
1705,1.001608,8.2364
1706,1.001643,7.2727
1707,1.001721,5.1016
1708,1.001451,12.5741
1709,1.001511,10.9014
1710,1.001751,4.2675
1711,1.000309,44.1125
1712,1.001494,11.3667
1713,1.001863,1.1766
1714,1.001408,13.7419
1715,1.001621,7.8544
1716,1.000948,26.4522
1717,1.001217,19.0104
1718,1.000927,27.0361
1719,1.001646,7.1827
1720,1.001032,24.1187
1721,1.001136,21.2518
1722,1.001808,2.7177
1723,1.000286,44.7469
1724,1.00162,7.8896
1725,1.00104,23.9211
1726,1.001586,8.8445
1727,1.001386,14.35
1728,0.99153,287.8368
1729,1.001871,0.9747
1730,0.989422,346.7069
1731,1.001628,7.6766
1732,1.001755,4.1709
1733,1.001668,6.5768
1734,1.001536,10.2055
1735,1.001733,4.768
1736,1.001669,6.5417
1737,1.001767,3.8416
1738,1.001372,14.743
1739,1.001419,13.4544
1740,1.001574,9.1693
1741,0.998297,99.7762
1742,1.001465,12.1834
1743,1.001475,11.9068
1744,1.001674,6.4166
1745,1.0017,5.6834
1746,1.001868,1.0581
1747,1.001767,3.8372
1748,1.001768,3.8065
1749,1.001676,6.3485
1750,1.001485,11.617
1751,1.001755,4.1621
1752,1.001782,3.4245
1753,1.001424,13.2985
1754,1.001702,5.6197
1755,1.001484,11.6433
1756,0.949166,1495.1987
1757,1.001338,15.6913
1758,1.000966,25.9604
1759,1.001733,4.7746
1760,1.00101,24.7531
1761,0.983992,498.8634
1762,1.000341,43.2367
1763,1.001796,3.0382
1764,1.001775,3.6265
1765,1.001453,12.4973
1766,1.000544,37.6016
1767,1.001857,1.361
1768,1.001343,15.5508
1769,1.00169,5.9731
1770,1.001384,14.4093
1771,1.001373,14.7232
1772,1.001821,2.3576
1773,1.001227,18.7536
1774,1.001827,2.1886
1775,1.001874,0.8737
1776,1.001493,11.4063
1777,1.001529,10.4096
1778,1.001523,10.5611
1779,1.001648,7.1344
1780,1.001706,5.5099
1781,1.001257,17.9172
1782,1.001556,9.6677
1783,0.999745,59.705
1784,0.997214,129.8
1785,0.928686,2098.3409
1786,1.001644,7.22
1787,1.001069,23.1067
1788,1.00187,0.9834
1789,1.001456,12.4117
1790,1.001813,2.5816
1791,1.001655,6.9324
1792,1.00147,12.0253
1793,1.001436,12.9648
1794,0.991879,278.1143
1795,1.001704,5.5802
1796,1.001093,22.4415
1797,1.001266,17.6823
1798,1.000753,31.8523
1799,1.001748,4.3728
1800,1.001541,10.0782
1801,1.001725,4.9875
1802,1.00182,2.384
1803,1.001537,10.1857
1804,1.00123,18.657
1805,1.001729,4.8733
1806,1.001629,7.6481
1807,1.001677,6.32
1808,1.0014,13.9615
1809,1.001479,11.7838
1810,1.001801,2.8999
1811,0.99894,81.9644
1812,1.001489,11.5116
1813,1.001595,8.5788
1814,1.001703,5.6109
1815,1.001391,14.2205
1816,1.001663,6.7217
1817,1.001864,1.1722
1818,1.000472,39.6014
1819,1.001662,6.7393
1820,1.001801,2.8955
1821,1.001719,5.1741
1822,1.00177,3.7428
1823,1.001695,5.8173
1824,1.001659,6.8183
1825,1.001511,10.9014
1826,1.001671,6.4802
1827,1.001572,9.2111
1828,1.000931,26.9197
1829,1.00141,13.6805
1830,1.001873,0.9088
1831,1.00015,48.4964
1832,1.001115,21.8291
1833,1.001466,12.1395
1834,1.001607,8.2539
1835,1.00167,6.5153
1836,1.001447,12.6597
1837,1.001659,6.8073
1838,1.001704,5.5846
1839,1.00076,31.6548
1840,1.001705,5.5495
1841,1.001153,20.8017
1842,1.001358,15.1205
1843,0.977728,675.432
1844,1.001341,15.5991
1845,1.001438,12.91
1846,1.00143,13.1492
1847,1.001587,8.8049
1848,1.001287,17.0939
1849,1.001624,7.7842
1850,1.001764,3.925
1851,1.001843,1.7496
1852,1.001399,13.9922
1853,1.001834,1.9932
1854,1.001794,3.0864
1855,1.000929,26.9724
1856,1.001368,14.8615
1857,1.001706,5.5275
1858,0.975115,749.4368
1859,1.001472,11.988
1860,1.001694,5.8612
1861,0.999394,69.4012
1862,0.985657,452.1233
1863,1.001782,3.4333
1864,1.000594,36.234
1865,1.001646,7.1893
1866,1.001589,8.7501
1867,1.001852,1.5037
1868,1.001811,2.6298
1869,1.001752,4.2433
1870,1.001797,3.014
1871,1.001668,6.5768
1872,1.001013,24.6609
1873,1.001833,2.0262
1874,1.001728,4.9216
1875,1.001816,2.485
1876,1.001826,2.1996
1877,1.001153,20.7885
1878,1.001493,11.415
1879,1.00164,7.3561
1880,1.001633,7.5449
1881,1.00147,12.0341
1882,1.00158,9.0003
1883,1.001549,9.8652
1884,1.00109,22.5271
1885,1.001521,10.6423
1886,1.001285,17.1555
1887,1.00166,6.7985
1888,1.001422,13.371
1889,0.981907,557.5147
1890,1.001471,12.0033
1891,0.983958,499.8074
1892,1.001539,10.1418
1893,1.001771,3.723
1894,1.00163,7.6239
1895,1.001695,5.8129
1896,1.001813,2.5596
1897,1.001192,19.6997
1898,1.001613,8.1003
1899,1.001839,1.8527
1900,1.001353,15.2698
1901,1.001657,6.8798
1902,1.001636,7.4549
1903,1.000144,48.672
1904,1.001605,8.3022
1905,1.001744,4.4628
1906,1.001446,12.7124
1907,1.001317,16.2511
1908,0.99929,72.3011
1909,1.001777,3.565
1910,1.001808,2.7133
1911,1.001168,20.3627
1912,1.001649,7.1037
1913,1.001459,12.3502
1914,1.001542,10.0518
1915,1.001481,11.7268
1916,1.001747,4.3904
1917,1.001857,1.3632
1918,1.001329,15.9371
1919,1.001639,7.3825
1920,1.001828,2.1601
1921,1.001426,13.2458
1922,1.001867,1.091
1923,1.001687,6.0434
1924,1.001779,3.5057
1925,1.001608,8.2232
1926,1.001399,14.001
1927,1.00165,7.0729
1928,1.00164,7.3539
1929,1.001701,5.6636
1930,0.942681,1684.7822
1931,1.001531,10.3438
1932,1.00157,9.2791
1933,1.001554,9.7203
1934,1.001162,20.5361
1935,1.0017,5.6768
1936,1.001721,5.1104
1937,1.001675,6.3771
1938,1.001505,11.0726
1939,1.001612,8.1266
1940,1.001639,7.3693
1941,1.001411,13.6563
1942,1.000973,25.7519
1943,0.999293,72.2089
1944,1.001842,1.7781
1945,1.001834,1.9889
1946,1.001607,8.2561
1947,1.001847,1.6223
1948,1.000943,26.5817
1949,1.001515,10.8047
1950,1.001869,1.0274
1951,1.001837,1.8945
1952,1.001591,8.6952
1953,1.001172,20.2573
1954,0.957276,1259.9542
1955,1.001883,0.6432
1956,1.001771,3.7274
1957,1.001671,6.4758
1958,1.001731,4.8185
1959,1.001304,16.6155
1960,1.001578,9.0574
1961,1.001719,5.1565
1962,1.001831,2.0635
1963,1.001741,4.555
1964,1.000882,28.283
1965,1.001109,21.9981
1966,1.00168,6.23
1967,1.001619,7.9137
1968,1.001622,7.8434
1969,1.001507,11.0199
1970,1.00002,52.0965
1971,1.001801,2.8977
1972,1.001616,7.9949
1973,1.001676,6.3397
1974,1.00109,22.5271
1975,1.001642,7.2793
1976,1.001655,6.928
1977,1.001762,3.9623
1978,1.001088,22.593
1979,1.001808,2.7198
1980,1.00143,13.1536
1981,1.001814,2.5355
1982,1.001863,1.1898
1983,1.001829,2.1228
1984,0.971912,840.4033
1985,1.001872,0.9374
1986,1.001091,22.503
1987,1.001432,13.0724
1988,0.999533,65.5794
1989,1.00135,15.3445
1990,1.001899,0.1932
1991,1.001199,19.5197
1992,0.998965,81.2729
1993,0.993543,231.7648
1994,1.00179,3.194
1995,1.001838,1.8835
1996,1.001657,6.882
1997,1.001809,2.6738
1998,1.001574,9.1759
1999,1.001596,8.5679
2000,1.001693,5.8831
2001,0.996987,136.0914
2002,1.001467,12.1329
2003,1.001595,8.5854
2004,1.000948,26.45
2005,0.955087,1323.2466
2006,1.001842,1.7584
2007,1.001731,4.825
2008,1.001692,5.9117
2009,1.001328,15.9679
2010,1.001765,3.8899
2011,1.001668,6.5768
2012,1.001421,13.3907
2013,1.00129,16.9952
2014,1.000974,25.7321
2015,1.001711,5.3848
2016,0.962315,1114.8015
2017,1.001832,2.0503
2018,1.001441,12.8375
2019,1.001702,5.6285
2020,1.001431,13.1229
2021,1.001591,8.693
2022,1.000914,27.3785
2023,1.001225,18.7953
2024,1.00182,2.373
2025,1.001277,17.3706
2026,1.001108,22.0376
2027,1.001627,7.7095
2028,0.999966,53.6046
2029,0.971816,843.128
2030,1.001653,6.9851
2031,1.001596,8.5591
2032,0.977892,670.7894
2033,1.001665,6.6427
2034,1.001592,8.671
2035,1.001641,7.3188
2036,1.000707,33.119
2037,1.001698,5.7404
2038,1.001794,3.0952
2039,1.001796,3.0469
2040,1.001618,7.9466
2041,1.000979,25.6004
2042,1.001655,6.9171
2043,1.001519,10.6818
2044,1.001849,1.5674
2045,1.001133,21.3439
2046,0.999699,60.9695
2047,1.001648,7.1168
2048,1.001337,15.7176
2049,1.001373,14.7166
2050,1.001531,10.3504
2051,1.001787,3.2796
2052,1.001599,8.4823
2053,1.001876,0.832
2054,1.001756,4.1292
2055,0.999985,53.0799
2056,0.956677,1277.272
2057,1.001889,0.4588
2058,1.001759,4.0501
2059,1.001606,8.2781
2060,1.001574,9.154
2061,1.001588,8.783
2062,1.001859,1.3018
2063,1.00157,9.2637
2064,1.001742,4.5265
2065,1.001607,8.2627
2066,1.001549,9.863
2067,1.001803,2.834
2068,0.999971,53.4619
2069,1.000838,29.5013
2070,1.001511,10.897
2071,1.001794,3.0864
2072,1.001576,9.1145
2073,1.001579,9.0376
2074,1.00138,14.5103
2075,1.001064,23.2603
2076,1.001756,4.1467
2077,1.001742,4.5177
2078,1.000603,35.9727
2079,1.00147,12.0363
2080,1.001546,9.9508
2081,1.000762,31.5977
2082,1.001166,20.4439
2083,1.00163,7.6305
2084,1.001892,0.382
2085,1.001136,21.2627
2086,1.0016,8.4427
2087,1.001411,13.6739
2088,1.001431,13.1185
2089,1.000869,28.643
2090,1.001841,1.8045
2091,1.001843,1.7386
2092,1.001249,18.1455
2093,0.999645,62.471
2094,1.001447,12.6751
2095,1.001727,4.9436
2096,1.001011,24.7004
2097,1.001734,4.7504
2098,1.00141,13.6893
2099,1.001786,3.3148
2100,1.001877,0.8122
2101,1.001381,14.4927
2102,1.001677,6.32
2103,1.001405,13.821
2104,1.001678,6.2827
2105,1.001402,13.9264
2106,1.001332,15.8428
2107,1.001758,4.0809
2108,1.001862,1.203
2109,1.001808,2.7023
2110,1.001531,10.3504
2111,1.00136,15.0832
2112,0.961757,1130.8264
2113,1.001315,16.3235
2114,1.001452,12.5302
2115,1.001555,9.6984
2116,1.001275,17.4233
2117,1.001825,2.2237
2118,1.001594,8.6096
2119,1.001328,15.9679
2120,1.001779,3.5057
2121,1.001782,3.4157
2122,1.001774,3.644
2123,0.990537,315.5641
2124,1.001789,3.2335
2125,1.001721,5.1126
2126,0.999869,56.2652
2127,1.001742,4.5265
2128,1.000558,37.2306
2129,1.001349,15.373
2130,1.001752,4.2543
2131,0.992831,251.5786
2132,0.999231,73.9124
2133,1.001663,6.7085
2134,1.000673,34.0388
2135,1.000874,28.4981
2136,1.000675,33.9949
2137,1.001799,2.9591
2138,1.00091,27.5102
2139,1.001779,3.5123
2140,1.001462,12.247
2141,1.000878,28.3949
2142,1.00171,5.4134
2143,1.001567,9.3559
2144,1.001858,1.3259
2145,1.001683,6.1509
2146,1.001803,2.845
2147,1.001681,6.208
2148,1.001687,6.0368
2149,1.001636,7.4637
2150,1.001443,12.7695
2151,1.001691,5.9424
2152,1.001368,14.8571
2153,0.997969,108.8555
2154,1.001036,24.0221
2155,1.001838,1.8747
2156,0.999957,53.8351
2157,1.001836,1.9384
2158,1.001701,5.6548
2159,1.001275,17.4343
2160,1.001601,8.434
2161,1.001863,1.1942
2162,0.997812,113.224
2163,1.001369,14.8242
2164,1.001668,6.5746
2165,1.001312,16.3937
2166,1.001835,1.9537
2167,1.001825,2.2435
2168,1.001558,9.6084
2169,1.001611,8.1574
2170,1.00134,15.6167
2171,1.001432,13.0944
2172,1.000819,30.0259
2173,1.001368,14.8549
2174,1.001699,5.7031
2175,1.00169,5.9731
2176,1.00116,20.591
2177,0.999503,66.3872
2178,1.001148,20.9378
2179,1.000951,26.3621
2180,1.001719,5.1587
2181,1.001567,9.3559
2182,1.00136,15.0832
2183,1.00174,4.588
2184,1.001854,1.4488
2185,1.001371,14.7737
2186,1.001677,6.3332
2187,1.001646,7.1761
2188,1.001609,8.2057
2189,1.001824,2.2764
2190,1.001706,5.5187
2191,1.001261,17.8184
2192,1.001545,9.9728
2193,0.994464,206.1555
2194,1.001825,2.2281
2195,1.001489,11.5006
2196,1.001668,6.5812
2197,1.001498,11.2723
2198,1.001669,6.5549
2199,1.001287,17.1006
2200,1.000974,25.7277
2201,1.001481,11.7246
2202,1.0012,19.4802
2203,1.001483,11.6697
2204,1.001372,14.7474
2205,1.001558,9.6194
2206,1.001715,5.2795
2207,1.001253,18.0314
2208,1.001873,0.922
2209,1.001677,6.309
2210,1.001764,3.9206
2211,1.001436,12.9714
2212,1.001772,3.7055
2213,1.001872,0.9395
2214,1.001498,11.2526
2215,1.001413,13.6234
2216,1.001218,19.0016
2217,1.001809,2.6716
2218,1.001719,5.1675
2219,1.001706,5.5319
2220,1.001603,8.3593
2221,1.00171,5.4177
2222,0.998752,87.1955
2223,0.997828,112.7784
2224,1.001805,2.8011
2225,1.001865,1.1217
2226,1.001448,12.6553
2227,1.001799,2.9591
2228,1.001403,13.889
2229,1.001803,2.8538
2230,1.000947,26.4829
2231,1.001778,3.5387
2232,0.982727,534.4212
2233,1.001597,8.5174
2234,1.001892,0.3995
2235,1.001884,0.6147
2236,1.001787,3.284
2237,1.001359,15.0898
2238,1.001654,6.9544
2239,0.998973,81.0731
2240,1.001356,15.1776
