simulation,weight,payoutMultiplier
3058,1.000004,0.0878
3059,0.999998,1.4049
3060,1.000004,0.0
3061,1.000003,0.2985
3062,1.000004,0.0
3063,1.000004,0.0
3064,1.0,1.0449
3065,1.000004,0.0
3066,1.000004,0.0
3067,0.999989,3.4596
3068,1.000003,0.2195
3069,1.000004,0.0
3070,1.000004,0.0
3071,1.000004,0.0
3072,1.000004,0.0746
3073,0.99999,3.3323
3074,1.000003,0.2195
3075,1.000004,0.0702
3076,1.000003,0.3512
3077,1.000004,0.0702
3078,1.000004,0.1449
3079,1.000004,0.1098
3080,1.000004,0.0
3081,1.000004,0.0
3082,0.999992,2.766
3083,1.000004,0.0878
3084,1.000004,0.0
3085,0.999998,1.4049
3086,1.000003,0.2217
3087,1.000004,0.0263
3088,0.999992,2.812
3089,1.000004,0.0351
3090,1.000004,0.0
3091,1.000004,0.0
3092,1.000004,0.0
3093,1.000004,0.0
3094,1.000004,0.0
3095,1.000003,0.2239
3096,1.000004,0.022
3097,0.999983,4.8031
3098,1.000004,0.0
3099,1.000002,0.4698
3100,1.000004,0.0
3101,1.000004,0.0132
3102,1.000004,0.1032
3103,1.000004,0.0
3104,1.000004,0.0
3105,1.000004,0.0
3106,0.999994,2.2479
3107,1.000004,0.0132
3108,1.000004,0.0659
3109,1.000004,0.0
3110,1.000004,0.0
3111,1.000002,0.5268
3112,1.000004,0.0615
3113,1.000004,0.0
3114,1.000004,0.0
3115,1.000004,0.0
3116,1.000002,0.4829
3117,1.000004,0.0
3118,1.000004,0.0
3119,0.999991,2.9547
3120,1.000004,0.0
3121,1.000003,0.2634
3122,1.000004,0.1098
3123,1.000004,0.1317
3124,1.000004,0.0
3125,0.999998,1.4049
3126,1.000004,0.0
3127,1.000004,0.0
3128,0.999997,1.7562
3129,0.999971,7.6261
3130,1.000004,0.1229
3131,1.000004,0.0
3132,1.000004,0.0351
3133,1.000004,0.1054
3134,1.000004,0.0263
3135,0.999966,8.7457
3136,1.000004,0.0
3137,1.000004,0.0
3138,1.000004,0.1581
3139,1.000004,0.022
3140,1.000004,0.0
3141,1.000004,0.0
3142,1.000001,0.7244
3143,1.000004,0.0
3144,1.000004,0.0
3145,1.000003,0.202
3146,1.000004,0.0
3147,1.000004,0.0263
3148,1.000004,0.1273
3149,1.000004,0.0
3150,0.999999,1.26
3151,1.000004,0.0
3152,1.000004,0.0
3153,1.000004,0.0132
3154,1.000003,0.202
3155,1.000003,0.1756
3156,1.000003,0.2217
3157,1.000004,0.0
3158,1.000004,0.0
3159,1.000004,0.0966
3160,1.000001,0.7464
3161,1.000004,0.0132
3162,1.000003,0.1668
3163,1.000004,0.0
3164,1.0,0.9439
3165,1.000004,0.0
3166,1.000004,0.0
3167,1.000004,0.0
3168,1.000003,0.1976
3169,1.000002,0.5312
3170,1.000004,0.0
3171,1.000004,0.0351
3172,1.000004,0.1317
3173,1.0,1.0537
3174,1.000004,0.0
3175,1.000004,0.0966
3176,1.000004,0.0
3177,1.000001,0.6234
3178,1.000003,0.3381
3179,1.000002,0.439
3180,1.000004,0.011
3181,1.000004,0.0
3182,1.000003,0.3424
3183,0.999971,7.7161
3184,1.000004,0.0
3185,1.000004,0.0
3186,1.000004,0.022
3187,1.000004,0.101
3188,1.000004,0.0
3189,1.0,0.9483
3190,0.999998,1.3698
3191,1.000004,0.0
3192,1.000002,0.5312
3193,1.000004,0.0
3194,1.000004,0.0
3195,1.000004,0.1317
3196,1.000004,0.011
3197,1.000004,0.0
3198,0.999997,1.7649
3199,0.999998,1.5366
3200,1.000002,0.5795
3201,1.000004,0.0
3202,1.000003,0.1756
3203,1.000004,0.0
3204,1.000004,0.0
3205,1.000004,0.0132
3206,1.000004,0.0
3207,1.0,1.0471
3208,1.000004,0.1098
3209,1.000004,0.0
3210,1.000004,0.0
3211,1.000004,0.0176
3212,1.000004,0.1317
3213,1.000003,0.2854
3214,1.000004,0.0439
3215,1.000002,0.5488
3216,1.000003,0.2524
3217,1.000002,0.5005
3218,0.99992,19.5241
3219,1.000004,0.022
3220,1.000004,0.0
3221,1.000002,0.4742
3222,1.000004,0.0
3223,1.000004,0.0439
3224,1.000004,0.0
3225,1.000004,0.0
3226,1.000004,0.0
3227,1.000004,0.0
3228,1.000004,0.0
3229,1.000004,0.0
3230,1.000003,0.1932
3231,0.999999,1.0888
3232,1.000002,0.4171
3233,1.000002,0.4303
3234,1.000004,0.0176
3235,1.000004,0.0
3236,1.000004,0.0132
3237,1.000004,0.0878
3238,1.000004,0.0
3239,1.000004,0.0
3240,1.000004,0.0746
3241,1.000004,0.0
3242,0.999994,2.4037
3243,1.000004,0.0
3244,1.000002,0.439
3245,1.000004,0.0
3246,1.000004,0.022
3247,1.000004,0.0702
3248,1.000003,0.1756
3249,1.000003,0.2634
3250,1.000003,0.3512
3251,0.999978,6.1422
3252,1.000004,0.0
3253,1.000004,0.0
3254,1.000004,0.0
3255,1.0,1.0361
3256,1.000004,0.0659
3257,1.0,0.9834
3258,0.999998,1.4796
3259,1.000003,0.2854
3260,1.000004,0.0
3261,1.000004,0.0
3262,1.000002,0.439
3263,1.000004,0.0
3264,1.000003,0.2459
3265,1.000004,0.1098
3266,0.999999,1.1152
3267,0.999991,3.0733
3268,1.000001,0.7244
3269,0.999996,1.7979
3270,1.000004,0.0
3271,1.000004,0.0
3272,1.000004,0.0527
3273,1.000004,0.1098
3274,1.000004,0.0878
3275,1.000004,0.0
3276,1.000004,0.0
3277,1.000004,0.0
3278,1.000004,0.0702
3279,1.000004,0.0
3280,1.000003,0.1756
3281,1.000004,0.0
3282,1.0,0.922
3283,1.000004,0.1449
3284,1.000004,0.0
3285,1.0,0.922
3286,1.000004,0.0
3287,0.999991,2.9547
3288,1.000003,0.2195
3289,1.000003,0.202
3290,1.0,0.9154
3291,1.000004,0.0
3292,1.000004,0.0
3293,1.000003,0.1756
3294,1.000002,0.5971
3295,1.000004,0.0
3296,1.000004,0.1581
3297,1.000004,0.0527
3298,1.000004,0.0
3299,1.000001,0.7025
3300,0.999998,1.5081
3301,1.000002,0.4566
3302,1.000001,0.7551
3303,1.000003,0.3864
3304,1.000004,0.0
3305,1.000004,0.0
3306,1.000004,0.0
3307,1.000004,0.022
3308,1.000002,0.4698
3309,1.000004,0.0
3310,1.000002,0.5268
3311,1.000002,0.5268
3312,1.000003,0.3337
3313,1.000004,0.0
3314,1.000003,0.2195
3315,1.000004,0.1142
3316,1.000004,0.0
3317,1.000004,0.1405
3318,1.000001,0.7025
3319,1.000004,0.079
3320,1.000002,0.439
3321,1.000001,0.7025
3322,1.000003,0.3512
3323,1.000004,0.0351
3324,1.000004,0.0
3325,1.000004,0.0
3326,1.000004,0.1537
3327,1.000002,0.4829
3328,1.000004,0.0
3329,1.000004,0.0
3330,1.000004,0.0
3331,1.000004,0.0439
3332,1.000004,0.0
3333,1.000004,0.0132
3334,1.000004,0.0132
3335,1.000004,0.0
3336,1.000004,0.0
3337,1.000004,0.0
3338,1.000004,0.0
3339,1.000002,0.4215
3340,1.000004,0.1054
3341,1.000004,0.0
3342,1.0,0.8781
3343,1.000004,0.0527
3344,1.000004,0.0
3345,1.000004,0.0
3346,1.000004,0.0
3347,1.000004,0.0
3348,1.000004,0.1054
3349,1.000004,0.1405
3350,1.000004,0.022
3351,1.000001,0.7025
3352,1.000004,0.0
3353,0.999997,1.7386
3354,0.999995,2.1513
3355,1.000004,0.0
3356,0.999999,1.1766
3357,1.000004,0.1493
3358,1.000004,0.0
3359,1.000004,0.0
3360,1.000003,0.2195
3361,1.000003,0.1932
3362,0.99998,5.488
3363,1.000004,0.022
3364,0.999998,1.4488
3365,1.000004,0.0
3366,1.000004,0.0878
3367,1.000004,0.0
3368,1.000002,0.5268
3369,0.999991,2.9547
3370,1.000004,0.0
3371,1.000004,0.0
3372,0.999994,2.4323
3373,0.999986,4.2455
3374,1.000004,0.079
3375,1.000004,0.1142
3376,1.000004,0.0
3377,1.000004,0.0
3378,1.000004,0.0
3379,1.000004,0.1449
3380,1.000004,0.0
3381,1.0,0.8781
3382,1.000004,0.0132
3383,1.000004,0.0571
3384,1.000004,0.011
3385,1.000003,0.2195
3386,1.000004,0.0
3387,0.999999,1.1854
3388,1.000004,0.0878
3389,1.000004,0.0
3390,1.000004,0.1405
3391,0.999998,1.4576
3392,1.000004,0.0
3393,1.000004,0.0
3394,0.999996,1.9757
3395,1.000002,0.4873
3396,1.000003,0.3512
3397,1.000004,0.0
3398,1.000004,0.0
3399,1.000004,0.0
3400,1.000004,0.0
3401,1.000004,0.0
3402,0.999999,1.2118
3403,1.000004,0.0
3404,1.000004,0.0527
3405,1.000004,0.1098
3406,1.000004,0.0
3407,1.000001,0.843
3408,0.999985,4.5221
3409,1.000004,0.1317
3410,1.000004,0.1229
3411,0.999983,4.8733
3412,1.000004,0.0
3413,1.000004,0.0263
3414,1.0,0.8561
3415,1.000002,0.439
3416,1.000004,0.0
3417,1.000004,0.0
3418,1.000004,0.0
3419,0.999998,1.3171
3420,1.000002,0.5268
3421,1.000004,0.0
3422,1.000004,0.0
3423,1.000004,0.0439
3424,1.000001,0.7025
3425,0.999999,1.2074
3426,1.000004,0.0
3427,1.000004,0.0
3428,1.000004,0.0263
3429,1.000003,0.3337
3430,1.000004,0.0
3431,1.000002,0.5268
3432,1.000004,0.0
3433,1.000003,0.2305
3434,1.000004,0.0
3435,1.0,0.8605
3436,0.999988,3.7143
3437,1.000004,0.0
3438,1.000004,0.0
3439,0.999997,1.7562
3440,1.000004,0.0
3441,1.000004,0.1098
3442,1.000003,0.3512
3443,1.000004,0.0
3444,1.000004,0.0
3445,0.999996,1.8967
3446,1.000004,0.0
3447,1.000004,0.0351
3448,1.000004,0.0
3449,1.000004,0.1054
3450,1.000004,0.0132
3451,1.000003,0.2195
3452,1.000004,0.0
3453,1.000004,0.0
3454,0.999995,2.204
3455,1.000004,0.0351
3456,1.000004,0.0
3457,1.000004,0.0
3458,1.000002,0.5049
3459,1.000004,0.0
3460,1.000003,0.3512
3461,1.000004,0.0263
3462,1.000004,0.0
3463,1.000004,0.0878
3464,1.000003,0.3161
3465,1.000004,0.0702
3466,1.000004,0.0
3467,1.000004,0.0
3468,0.999989,3.5123
3469,0.999997,1.6244
3470,1.000004,0.0
3471,1.000004,0.0
3472,1.000004,0.022
3473,1.000004,0.0
3474,0.999996,1.9318
3475,1.000003,0.2546
3476,1.000004,0.0
3477,1.000004,0.0
3478,1.000004,0.0
3479,1.000004,0.0263
3480,1.000004,0.0263
3481,1.000004,0.0
3482,0.999998,1.4005
3483,0.999992,2.722
3484,1.000004,0.022
3485,1.000004,0.1054
3486,1.000004,0.0
3487,1.000004,0.0
3488,1.000004,0.0
3489,0.999997,1.7562
3490,1.000004,0.0
3491,1.000004,0.0
3492,1.000004,0.0
3493,0.999994,2.3181
3494,1.000004,0.0
3495,1.000002,0.4039
3496,0.999997,1.7562
3497,1.000004,0.0
3498,1.000004,0.0922
3499,1.000004,0.0
3500,1.000004,0.0132
3501,1.000004,0.0439
3502,1.000004,0.0
3503,1.000004,0.0
3504,1.000004,0.0
3505,1.000004,0.0878
3506,0.999999,1.1898
3507,1.000002,0.4171
3508,1.000004,0.0
3509,1.000004,0.0681
3510,1.000004,0.0351
3511,1.0,0.8561
3512,1.000004,0.0
3513,0.999997,1.6025
3514,1.000002,0.5268
3515,1.000001,0.6366
3516,1.000004,0.0132
3517,1.000004,0.0
3518,1.000003,0.2371
3519,1.000004,0.0
3520,1.000002,0.461
3521,1.000004,0.0
3522,1.000004,0.0
3523,1.000004,0.0
3524,1.000004,0.0
3525,1.000004,0.0
3526,1.000004,0.0
3527,1.000004,0.0
3528,1.000002,0.4215
3529,1.000004,0.0
3530,1.000004,0.0527
3531,1.000004,0.0
3532,0.999984,4.5485
3533,0.999999,1.1196
3534,1.000004,0.0
3535,1.000004,0.0
3536,1.000003,0.1888
3537,1.000004,0.0
3538,1.000004,0.0
3539,1.000004,0.0
3540,1.000004,0.0
3541,1.000004,0.0439
3542,1.000004,0.1317
3543,1.000004,0.0439
3544,1.000004,0.1317
3545,1.000004,0.0
3546,1.000004,0.1229
3547,0.999999,1.1635
3548,1.000003,0.281
3549,1.000004,0.0
3550,1.000002,0.4215
3551,1.000004,0.0351
3552,0.999992,2.845
3553,1.000004,0.1405
3554,1.000004,0.0
3555,1.000004,0.1142
3556,0.999999,1.0976
3557,1.000003,0.2415
3558,1.000002,0.4215
3559,1.000004,0.0
3560,1.000003,0.1756
3561,0.999999,1.2732
3562,1.000002,0.562
3563,1.000001,0.6805
3564,1.000004,0.09
3565,1.000003,0.1756
3566,0.999999,1.0976
3567,1.000002,0.439
3568,1.000004,0.0
3569,1.000004,0.0351
3570,1.000004,0.0
3571,1.000003,0.3073
3572,1.000004,0.0
3573,1.000004,0.0571
3574,0.999999,1.0976
3575,1.000003,0.2459
3576,1.0,0.9747
3577,1.000004,0.022
3578,1.000003,0.2371
3579,1.000004,0.0
3580,1.000002,0.439
3581,1.000004,0.0
3582,1.000004,0.1405
3583,1.000004,0.0
3584,1.000004,0.0
3585,1.000004,0.1515
3586,1.000004,0.0
3587,1.000004,0.0263
3588,1.000003,0.18
3589,1.000004,0.1098
3590,1.000001,0.6849
3591,1.000004,0.1317
3592,1.000004,0.0
3593,0.999896,24.9243
3594,1.000004,0.0527
3595,1.000004,0.0439
3596,1.000004,0.0
3597,1.000004,0.0878
3598,1.000004,0.0
3599,1.000004,0.0
3600,1.000004,0.0
3601,1.000003,0.2107
3602,1.000004,0.0
3603,1.000003,0.1844
3604,1.000004,0.0
3605,1.000004,0.0
3606,1.000004,0.0176
3607,1.000004,0.0
3608,1.000004,0.0
3609,1.000004,0.0
3610,1.000003,0.2107
3611,1.000004,0.0
3612,1.000004,0.0
3613,1.000004,0.0
3614,1.000003,0.1998
3615,1.000004,0.0
3616,1.000001,0.6278
3617,1.000003,0.1624
3618,1.000003,0.1668
3619,1.000004,0.0
3620,1.000004,0.0
3621,1.000004,0.1098
3622,1.000004,0.0
3623,1.000003,0.3007
3624,1.000002,0.4215
3625,1.000004,0.0
3626,1.000004,0.0
3627,1.000001,0.7025
3628,1.000004,0.0176
3629,1.000004,0.0
3630,1.000004,0.1317
3631,1.000004,0.0
3632,1.000004,0.1405
3633,1.000004,0.0176
3634,1.000004,0.0878
3635,1.000004,0.0
3636,1.000003,0.2678
3637,1.000002,0.4039
3638,1.000004,0.0
3639,0.999993,2.6869
3640,1.000001,0.6849
3641,1.000002,0.5708
3642,1.000004,0.0
3643,1.000004,0.0
3644,0.999999,1.0976
3645,1.000004,0.1054
3646,1.000003,0.2239
3647,1.000004,0.0
3648,1.000004,0.0
3649,1.000004,0.0702
3650,1.000002,0.5268
3651,1.000004,0.0615
3652,1.000004,0.0878
3653,1.000004,0.0351
3654,1.000004,0.0
3655,0.999998,1.5366
3656,1.000004,0.0
3657,0.999992,2.8362
3658,1.000004,0.0
3659,1.000004,0.0505
3660,1.000004,0.0132
3661,0.999991,3.0601
3662,1.000004,0.0
3663,1.000004,0.0439
3664,1.000004,0.0
3665,1.000002,0.4654
3666,1.000004,0.0
3667,1.000002,0.439
3668,1.000003,0.1756
3669,1.000004,0.0
3670,1.000004,0.0
3671,1.000003,0.2854
3672,1.000003,0.3732
3673,1.000002,0.562
3674,1.000004,0.0
3675,0.999991,2.9855
3676,1.000004,0.0
3677,1.000004,0.1054
3678,1.0,0.9132
3679,1.000001,0.8122
3680,1.000004,0.0
3681,1.000004,0.0
3682,0.999998,1.4049
3683,1.000004,0.0351
3684,1.000002,0.439
3685,1.000004,0.0
3686,1.000004,0.0
3687,1.000004,0.1098
3688,1.000004,0.1054
3689,1.000004,0.0
3690,1.000004,0.1317
3691,0.999998,1.361
3692,1.000003,0.2195
3693,1.000004,0.0263
3694,1.000004,0.0351
3695,1.000004,0.0132
3696,1.000003,0.3117
3697,1.000001,0.6366
3698,1.000004,0.0
3699,1.000004,0.0
3700,1.000004,0.0
3701,1.000004,0.0
3702,0.999998,1.361
3703,1.000004,0.0966
3704,0.999981,5.4002
3705,1.000004,0.022
3706,1.000004,0.0878
3707,1.000004,0.0
3708,1.000004,0.022
3709,1.000004,0.0
3710,1.000003,0.2195
3711,1.000004,0.0659
3712,1.000004,0.0
3713,1.000004,0.0
3714,1.000004,0.1493
3715,1.000004,0.0263
3716,1.000003,0.3293
3717,0.999995,2.193
3718,1.000004,0.0351
3719,1.000004,0.0
3720,1.000004,0.0
3721,1.000004,0.1317
3722,1.000003,0.3073
3723,1.000002,0.5708
3724,1.000004,0.0
3725,1.000004,0.0
3726,1.000004,0.0
3727,0.999998,1.4049
3728,1.000004,0.0263
3729,1.000004,0.0702
3730,1.000004,0.0373
3731,1.000004,0.0
3732,0.999988,3.7055
3733,1.000004,0.0
3734,1.000003,0.3073
3735,1.000004,0.0702
3736,1.000004,0.0
3737,1.000004,0.1142
3738,0.999996,1.9669
3739,1.000004,0.0
3740,1.000004,0.0834
3741,1.000003,0.3512
3742,1.000004,0.0439
3743,0.999995,2.1293
3744,1.000001,0.7244
3745,1.000004,0.0
3746,1.000004,0.1317
3747,1.000004,0.0
3748,1.000004,0.0
3749,1.000004,0.0439
3750,1.000004,0.1098
3751,1.000002,0.5312
3752,1.000004,0.0
3753,1.000004,0.0
3754,1.000004,0.0
3755,1.000004,0.0
3756,1.000002,0.5268
3757,1.000001,0.7639
3758,1.000004,0.0746
3759,1.000004,0.0
3760,1.000004,0.0
3761,0.999998,1.4049
3762,1.000003,0.1976
3763,1.000004,0.0
3764,1.000004,0.022
3765,1.0,0.8781
3766,1.000004,0.0
3767,1.000004,0.0
3768,1.000004,0.0439
3769,1.000004,0.0
3770,1.0,0.9264
3771,1.000001,0.6761
3772,0.999994,2.283
3773,1.000003,0.3512
3774,1.000004,0.0439
3775,1.000004,0.1098
3776,1.000002,0.3951
3777,1.000004,0.0
3778,1.000004,0.022
3779,1.000004,0.0878
3780,1.000004,0.0
3781,1.000004,0.0
3782,1.000004,0.0
3783,1.000004,0.0
3784,0.999993,2.5025
3785,1.000004,0.0659
3786,0.999876,29.5233
3787,1.000004,0.0702
3788,1.000004,0.0439
3789,1.000004,0.0
3790,1.000004,0.1317
3791,1.000001,0.7025
3792,1.000004,0.0
3793,1.000003,0.2459
3794,1.000004,0.0
3795,1.000004,0.0
3796,1.000003,0.2107
3797,0.999995,2.2347
3798,1.000004,0.0
3799,1.000004,0.0966
3800,1.000004,0.0
3801,1.000004,0.0
3802,1.000003,0.281
3803,1.000002,0.439
3804,1.000004,0.0
3805,1.0,0.8781
3806,1.000004,0.1229
3807,1.000004,0.0
3808,1.000004,0.0
3809,0.999997,1.5805
3810,1.000004,0.0
3811,1.000003,0.2107
3812,1.000004,0.0878
3813,0.999997,1.6244
3814,1.000004,0.0439
3815,1.000004,0.1142
3816,1.000004,0.0
3817,1.000003,0.2195
3818,1.000004,0.0439
3819,1.000004,0.0
3820,1.000004,0.0439
3821,1.000004,0.0
3822,1.000001,0.7508
3823,1.000003,0.2634
3824,1.000004,0.0
3825,1.000004,0.0
3826,1.000004,0.0
3827,1.000004,0.0
3828,1.000004,0.0
3829,1.000004,0.0
3830,1.000004,0.0
3831,0.999991,3.0074
3832,1.000004,0.0527
3833,1.000004,0.0
3834,1.000003,0.2195
3835,1.000001,0.7903
3836,1.000001,0.843
3837,1.000004,0.0
3838,1.000004,0.0
3839,0.999991,3.0689
3840,1.000004,0.1317
3841,1.000004,0.0
3842,1.000004,0.0
3843,1.000004,0.0
3844,1.000004,0.0
3845,1.000004,0.1405
3846,0.99999,3.1874
3847,1.0,0.9878
3848,1.000004,0.0
3849,1.000004,0.0922
3850,1.000003,0.2634
3851,1.000004,0.0439
3852,1.000004,0.0
3853,1.000004,0.0439
3854,1.000004,0.0966
3855,1.000004,0.0483
3856,1.000004,0.0
3857,1.000004,0.0263
3858,0.999999,1.1415
3859,1.000003,0.3249
3860,1.000003,0.3205
3861,1.000003,0.3512
3862,1.000004,0.1361
3863,1.000004,0.0
3864,1.000002,0.4654
3865,1.000003,0.3073
3866,0.99999,3.2489
3867,1.000004,0.0
3868,1.000004,0.0
3869,0.999997,1.6903
3870,1.000004,0.0176
3871,1.000002,0.439
3872,1.000004,0.0
3873,1.000004,0.0
3874,1.000004,0.0439
3875,1.000003,0.1756
3876,1.000004,0.0
3877,1.000004,0.0
3878,1.000004,0.0351
3879,1.000004,0.0439
3880,1.000004,0.0
3881,1.000004,0.022
3882,1.000004,0.0
3883,1.000004,0.0
3884,1.000004,0.0922
3885,1.000004,0.1098
3886,1.000004,0.1317
3887,1.000004,0.0702
3888,1.000003,0.3073
3889,1.000002,0.4654
3890,1.000004,0.0
3891,1.000004,0.0
3892,1.000004,0.0439
3893,1.000004,0.0
3894,0.999989,3.3894
3895,1.000004,0.0
3896,0.999049,220.3671
3897,1.000004,0.0351
3898,1.000004,0.0
3899,1.000004,0.0176
3900,1.000002,0.5708
3901,1.000003,0.1976
3902,1.000003,0.1624
3903,1.000002,0.4434
3904,1.000004,0.0
3905,1.000003,0.2459
3906,1.000004,0.0
3907,1.000004,0.0922
3908,1.000003,0.1756
3909,1.000004,0.0
3910,1.000004,0.0571
3911,1.000004,0.0
3912,1.000003,0.3293
3913,1.000002,0.4829
3914,1.000002,0.5751
3915,1.000004,0.1098
3916,1.000004,0.0
3917,1.000003,0.3425
3918,1.000004,0.0
3919,1.000002,0.5225
3920,1.000004,0.0176
3921,1.000004,0.0
3922,1.000002,0.439
3923,1.000004,0.1054
3924,1.000004,0.0263
3925,1.000004,0.0
3926,1.000004,0.1405
3927,1.000003,0.2656
3928,1.000003,0.2766
3929,1.000004,0.0
3930,1.000004,0.0
3931,1.000004,0.0
3932,0.999995,2.2128
3933,1.000004,0.0615
3934,1.000004,0.1405
3935,1.0,0.8781
3936,1.000004,0.0351
3937,1.000004,0.1449
3938,0.999984,4.5726
3939,1.000004,0.0
3940,1.000002,0.5488
3941,1.000004,0.0176
3942,1.000003,0.1624
3943,1.000003,0.2459
3944,1.000003,0.1756
3945,1.000004,0.079
3946,1.000004,0.022
3947,0.999998,1.4049
3948,1.000004,0.0
3949,1.000004,0.0
3950,1.000004,0.0176
3951,1.000004,0.0
3952,1.000004,0.0176
3953,0.999989,3.4091
3954,1.000002,0.4829
3955,1.000004,0.0
3956,1.000004,0.0
3957,1.000004,0.0
3958,1.000004,0.0
3959,0.999988,3.7801
3960,1.000004,0.0
3961,1.000004,0.0329
3962,1.000004,0.0132
3963,1.000004,0.0
3964,1.000002,0.439
3965,1.000004,0.0
3966,1.000004,0.0351
3967,0.999994,2.2654
3968,1.000004,0.0
3969,1.000004,0.0702
3970,1.0,0.9966
3971,1.000004,0.0
3972,0.999999,1.1239
3973,1.000003,0.1756
3974,1.000004,0.0176
3975,1.000004,0.0
3976,1.000004,0.0
3977,1.000004,0.0
3978,1.000004,0.0
3979,1.000002,0.439
3980,1.000004,0.0
3981,1.000004,0.0
3982,1.000004,0.0
3983,1.000004,0.0
3984,1.000003,0.1932
3985,0.99999,3.1611
3986,1.000004,0.0
3987,1.000004,0.0
3988,1.000004,0.1537
3989,1.000003,0.2371
3990,1.000003,0.1756
3991,1.000003,0.3029
3992,1.000004,0.0
3993,1.000004,0.0
3994,1.000004,0.0
3995,0.999998,1.3325
3996,1.000002,0.5708
3997,1.000004,0.0
3998,0.999996,1.9362
3999,1.000002,0.4083
4000,0.999996,1.9537
4001,1.000004,0.0
4002,0.999995,2.1952
4003,1.000004,0.0351
4004,0.999999,1.0976
4005,1.000004,0.022
4006,1.000003,0.1756
4007,1.000003,0.1976
4008,1.000004,0.0176
4009,0.990281,2252.1629
4010,0.99999,3.3367
4011,1.000004,0.1581
4012,1.000004,0.0
4013,1.000004,0.0
4014,1.000004,0.0
4015,1.000004,0.0
4016,1.000004,0.0
4017,1.000004,0.0132
4018,0.999998,1.4269
4019,1.000004,0.0
4020,1.000004,0.0
4021,1.000004,0.0
4022,1.000004,0.0
4023,1.000004,0.0
4024,1.000004,0.0
4025,1.000004,0.1054
4026,1.000003,0.3446
4027,1.000004,0.0
4028,1.000004,0.0
4029,1.000004,0.0
4030,1.000004,0.0263
4031,1.000004,0.0
4032,1.000004,0.0
4033,1.000004,0.0
4034,1.000004,0.0527
4035,1.000004,0.0351
4036,0.999983,4.7899
4037,1.000004,0.0
4038,1.000004,0.0
4039,1.000004,0.0
4040,1.000004,0.0351
4041,1.000004,0.0
4042,1.000004,0.022
4043,1.000003,0.2195
4044,1.000004,0.0
4045,1.000004,0.0
4046,0.999985,4.4343
4047,1.000003,0.3117
4048,1.000004,0.0
4049,1.000001,0.7903
4050,1.000004,0.0
4051,1.000003,0.3512
4052,1.000002,0.4851
4053,1.000004,0.0
4054,1.000004,0.0
4055,1.000003,0.2195
4056,1.000004,0.011
4057,1.000004,0.0
4058,1.000004,0.0966
4059,1.000003,0.1932
4060,1.000004,0.079
4061,1.000003,0.2195
4062,1.000004,0.0
4063,1.000004,0.0176
4064,1.000002,0.439
4065,1.000004,0.0263
4066,1.000004,0.0
4067,1.000004,0.079
4068,1.000004,0.0351
4069,1.000004,0.0
4070,1.000004,0.0
4071,0.999989,3.5782
4072,1.000004,0.0
4073,1.000004,0.0
4074,1.000004,0.0
4075,1.000003,0.3512
4076,1.000004,0.0
4077,1.000004,0.0549
4078,1.0,0.922
4079,1.000004,0.0
4080,1.000004,0.0
4081,1.000004,0.0
4082,1.000001,0.8012
4083,1.000001,0.6322
4084,1.000004,0.0922
4085,0.999997,1.6903
4086,1.000004,0.0439
4087,1.000004,0.0
4088,1.000004,0.0527
4089,1.000003,0.3512
4090,1.000004,0.0
4091,1.000004,0.0
4092,1.000004,0.1295
4093,0.99999,3.2928
4094,1.000002,0.4039
4095,1.000004,0.0
4096,1.000004,0.0
4097,1.000002,0.439
4098,1.000004,0.0
4099,1.000004,0.0
4100,1.000004,0.0549
4101,1.000004,0.0
4102,1.000004,0.022
4103,1.000004,0.0
4104,1.000004,0.0351
4105,0.99992,19.3968
4106,1.000004,0.0
4107,1.000003,0.3688
4108,1.000004,0.0263
4109,1.000004,0.011
4110,1.000004,0.0878
4111,1.000003,0.2063
4112,1.000002,0.5751
4113,0.99995,12.4029
4114,1.000004,0.0
4115,1.000004,0.0746
4116,1.000004,0.0
4117,1.000004,0.0
4118,1.000004,0.011
4119,1.000004,0.0
4120,1.000004,0.0
4121,1.000004,0.0
4122,1.000004,0.0527
4123,1.000004,0.1317
4124,1.000004,0.0
4125,1.000004,0.022
4126,1.000001,0.6805
4127,1.000004,0.0439
4128,1.000004,0.0
4129,1.000004,0.0176
4130,0.999996,1.8791
4131,1.000004,0.0351
4132,1.000004,0.0
4133,1.000002,0.439
4134,1.000004,0.0527
4135,1.000004,0.0
4136,1.000004,0.0
4137,1.000004,0.0
4138,1.000004,0.0
4139,1.000004,0.0
4140,1.000004,0.0702
4141,1.000004,0.0
4142,1.000004,0.0
4143,1.000004,0.0
4144,1.000004,0.0
4145,0.999994,2.283
4146,1.000004,0.0
4147,1.000004,0.0
4148,1.000004,0.0
4149,1.000003,0.2985
4150,1.000003,0.1668
4151,1.000004,0.0
4152,0.999998,1.5169
4153,1.000004,0.0
4154,1.000003,0.3293
4155,1.000004,0.0
4156,1.000003,0.3512
4157,1.000004,0.0
4158,1.000002,0.5312
4159,1.000004,0.0
4160,1.000003,0.1756
4161,0.999997,1.7035
4162,1.000004,0.0
4163,1.000004,0.011
4164,1.000004,0.0
4165,0.999997,1.7562
4166,1.000004,0.0
4167,1.000004,0.0
4168,1.0,0.9308
4169,1.000004,0.0
4170,1.000004,0.0263
4171,1.000002,0.439
4172,1.000003,0.3776
4173,1.000004,0.0
4174,1.000003,0.1932
4175,1.000004,0.0483
4176,1.000004,0.0
